IQA	4.91	17.79	-29.04	103.13	-561.6	65.0	365.4	-459.6	329.2	365.4
YKC	0.08	20.58	17.67	117.71	-338.1	139.6	223.9	-364.6	30.1	223.9
FUR	9.67	46.80	2.72	59.46	-50.9	13.7	5.6	-51.5	11.3	5.6
NEW	0.22	35.35	15.11	131.66	-146.1	83.4	-44.6	-162.8	42.4	-44.6
2015	03	17	08	53	00	60	10
OTT	4.06	35.02	-13.63	114.48	-89.0	78.8	-118.5	-67.9	97.6	-118.5
ABK	10.67	24.26	7.89	72.76	-120.0	173.8	21.4	-142.8	155.6	21.4
FRD	3.84	41.95	-10.54	118.66	-42.5	50.6	-17.9	-32.5	57.5	-17.9
WNG	9.67	39.85	2.14	64.26	-67.7	24.5	-10.0	-68.5	22.0	-10.0
HRN	11.13	15.48	7.76	80.56	-41.9	275.3	164.9	-78.8	267.1	164.9
MEA	0.41	28.15	15.13	124.84	-156.1	78.1	-64.2	-171.1	34.6	-64.2
IQA	4.93	17.79	-29.04	103.03	-563.3	34.3	375.7	-476.0	303.2	375.7
YKC	0.10	20.58	17.67	117.67	-316.0	97.4	255.1	-330.7	-3.4	255.1
FUR	9.69	46.80	2.72	59.34	-52.6	14.6	5.6	-53.3	12.1	5.6
NEW	0.23	35.35	15.11	131.61	-176.6	77.3	-58.8	-190.7	28.5	-58.8
2015	03	17	08	54	00	60	10
OTT	4.07	35.02	-13.63	114.32	-92.5	79.1	-121.3	-71.3	98.6	-121.3
ABK	10.68	24.26	7.89	72.71	-116.8	165.5	19.4	-138.5	147.8	19.4
FRD	3.86	41.95	-10.54	118.48	-45.3	51.3	-17.9	-35.2	58.7	-17.9
WNG	9.69	39.85	2.14	64.16	-63.2	25.9	-9.8	-64.2	23.5	-9.8
HRN	11.15	15.48	7.76	80.53	-24.7	262.2	158.8	-60.0	256.5	158.8
MEA	0.43	28.15	15.13	124.79	-156.8	109.8	-40.2	-180.1	64.9	-40.2
IQA	4.94	17.79	-29.04	102.93	-478.7	47.8	398.4	-395.4	273.9	398.4
YKC	0.11	20.58	17.67	117.63	-305.3	65.9	232.5	-310.9	-30.1	232.5
FUR	9.71	46.80	2.72	59.22	-50.5	15.2	6.1	-51.2	12.8	6.1
NEW	0.25	35.35	15.11	131.55	-187.0	64.8	-67.8	-197.5	13.7	-67.8
2015	03	17	08	55	00	60	10
OTT	4.09	35.02	-13.63	114.16	-92.0	76.9	-121.5	-71.3	96.4	-121.5
ABK	10.70	24.26	7.89	72.67	-114.3	150.3	18.6	-133.9	133.2	18.6
FRD	3.88	41.95	-10.54	118.30	-46.3	50.6	-18.0	-36.3	58.3	-18.0
WNG	9.70	39.85	2.14	64.05	-60.8	28.1	-9.2	-61.8	25.8	-9.2
HRN	11.17	15.48	7.76	80.50	-18.7	251.6	155.2	-52.6	246.7	155.2
MEA	0.45	28.15	15.13	124.73	-136.2	128.6	-18.4	-165.1	88.5	-18.4
IQA	4.96	17.79	-29.04	102.83	-435.1	58.2	410.2	-352.2	261.9	410.2
YKC	0.13	20.58	17.67	117.60	-311.6	62.8	216.8	-316.0	-35.0	216.8
FUR	9.72	46.80	2.72	59.10	-49.5	16.5	6.0	-50.2	14.1	6.0
NEW	0.27	35.35	15.11	131.50	-196.6	57.0	-78.7	-204.7	3.7	-78.7
2015	03	17	08	56	00	60	10
OTT	4.10	35.02	-13.63	114.00	-95.6	75.4	-124.0	-75.2	95.8	-124.0
ABK	10.72	24.26	7.89	72.62	-104.2	149.6	25.5	-123.8	133.9	25.5
FRD	3.89	41.95	-10.54	118.12	-48.5	49.4	-18.0	-38.7	57.4	-18.0
WNG	9.72	39.85	2.14	63.95	-63.3	31.5	-8.4	-64.4	29.1	-8.4
HRN	11.18	15.48	7.76	80.47	-16.3	242.1	153.1	-48.9	237.7	153.1
MEA	0.46	28.15	15.13	124.68	-105.5	158.2	0.1	-143.2	125.1	0.1
IQA	4.97	17.79	-29.04	102.73	-366.4	70.0	412.5	-286.5	239.0	412.5
YKC	0.15	20.58	17.67	117.56	-341.8	79.9	198.6	-349.9	-28.0	198.6
FUR	9.74	46.80	2.72	58.99	-52.1	18.5	5.5	-52.9	16.0	5.5
NEW	0.28	35.35	15.11	131.44	-206.0	53.3	-89.0	-212.8	-2.3	-89.0
2015	03	17	08	57	00	60	10
OTT	4.12	35.02	-13.63	113.84	-94.0	73.1	-123.4	-74.1	93.1	-123.4
ABK	10.73	24.26	7.89	72.57	-82.8	133.9	24.1	-100.4	121.2	24.1
FRD	3.91	41.95	-10.54	117.94	-51.9	48.0	-17.6	-42.2	56.7	-17.6
WNG	9.74	39.85	2.14	63.84	-59.5	26.8	-8.1	-60.5	24.5	-8.1
HRN	11.20	15.48	7.76	80.44	-25.2	229.5	144.8	-56.1	224.0	144.8
MEA	0.48	28.15	15.13	124.62	-84.3	183.0	19.8	-129.2	154.6	19.8
IQA	4.99	17.79	-29.04	102.63	-297.3	2.3	399.7	-258.8	146.2	399.7
YKC	0.16	20.58	17.67	117.52	-354.9	102.7	185.5	-369.3	-10.2	185.5
FUR	9.76	46.80	2.72	58.87	-54.5	19.2	5.9	-55.3	16.6	5.9
NEW	0.30	35.35	15.11	131.38	-211.2	43.6	-97.6	-215.2	-13.0	-97.6
2015	03	17	08	58	00	60	10
OTT	4.14	35.02	-13.63	113.68	-95.7	73.3	-123.5	-75.8	93.8	-123.5
ABK	10.75	24.26	7.89	72.52	-69.5	88.4	10.5	-81.0	78.0	10.5
FRD	3.93	41.95	-10.54	117.76	-55.7	48.6	-17.3	-45.9	58.0	-17.3
WNG	9.75	39.85	2.14	63.74	-54.7	22.1	-7.4	-55.5	20.1	-7.4
HRN	11.22	15.48	7.76	80.41	-46.7	211.7	126.6	-74.9	203.4	126.6
MEA	0.50	28.15	15.13	124.56	-68.0	214.7	42.2	-121.7	189.5	42.2
IQA	5.01	17.79	-29.04	102.53	-263.0	-71.3	386.5	-264.6	65.2	386.5
YKC	0.18	20.58	17.67	117.48	-347.0	79.9	203.1	-354.9	-29.6	203.1
FUR	9.77	46.80	2.72	58.75	-51.4	15.2	7.0	-52.1	12.8	7.0
NEW	0.31	35.35	15.11	131.33	-216.7	39.8	-106.5	-219.6	-18.1	-106.5
2015	03	17	08	59	00	60	10
OTT	4.15	35.02	-13.63	113.52	-97.4	70.7	-124.8	-78.0	91.6	-124.8
ABK	10.77	24.26	7.89	72.48	-61.6	80.2	6.5	-72.0	70.9	6.5
FRD	3.94	41.95	-10.54	117.57	-56.8	47.8	-17.6	-47.1	57.3	-17.6
WNG	9.77	39.85	2.14	63.64	-51.3	28.4	-6.4	-52.3	26.5	-6.4
HRN	11.23	15.48	7.76	80.38	-56.4	211.2	108.9	-84.4	201.6	108.9
MEA	0.51	28.15	15.13	124.50	-55.8	234.9	66.9	-115.3	212.1	66.9
IQA	5.02	17.79	-29.04	102.42	-234.2	-64.2	384.8	-236.0	57.5	384.8
YKC	0.19	20.58	17.67	117.44	-329.0	65.9	209.5	-333.4	-37.4	209.5
FUR	9.79	46.80	2.72	58.64	-50.5	16.8	7.0	-51.2	14.3	7.0
NEW	0.33	35.35	15.11	131.27	-215.5	39.7	-114.2	-218.4	-17.8	-114.2
2015	03	17	09	00	00	60	10
OTT	4.17	35.02	-13.63	113.35	-93.8	67.5	-125.1	-75.3	87.7	-125.1
ABK	10.78	24.26	7.89	72.43	-53.0	111.4	7.8	-67.8	103.1	7.8
FRD	3.96	41.95	-10.54	117.39	-55.9	46.7	-18.1	-46.4	56.1	-18.1
WNG	9.78	39.85	2.14	63.53	-52.9	34.8	-5.2	-54.1	32.8	-5.2
HRN	11.25	15.48	7.76	80.35	-52.3	216.7	101.0	-81.1	207.6	101.0
MEA	0.53	28.15	15.13	124.45	-38.7	256.3	80.6	-104.4	237.3	80.6
IQA	5.04	17.79	-29.04	102.32	-211.1	-53.8	385.8	-210.7	55.3	385.8
YKC	0.21	20.58	17.67	117.40	-295.6	59.5	196.9	-299.7	-33.3	196.9
FUR	9.81	46.80	2.72	58.52	-50.3	20.3	6.6	-51.2	17.9	6.6
NEW	0.35	35.35	15.11	131.21	-208.8	44.5	-119.9	-213.2	-11.5	-119.9
2015	03	17	09	01	00	60	10
OTT	4.19	35.02	-13.63	113.19	-92.4	62.5	-125.5	-75.1	82.5	-125.5
ABK	10.80	24.26	7.89	72.38	-25.8	142.3	12.0	-45.2	137.3	12.0
FRD	3.98	41.95	-10.54	117.21	-55.2	44.2	-18.5	-46.2	53.6	-18.5
WNG	9.80	39.85	2.14	63.43	-53.4	38.8	-4.3	-54.8	36.8	-4.3
HRN	11.27	15.48	7.76	80.32	-38.2	235.1	101.1	-69.7	227.8	101.1
MEA	0.54	28.15	15.13	124.39	-7.3	276.5	83.0	-79.3	265.0	83.0
IQA	5.06	17.79	-29.04	102.22	-197.0	-34.3	397.2	-188.9	65.6	397.2
YKC	0.23	20.58	17.67	117.35	-292.3	51.1	191.9	-294.0	-40.3	191.9
FUR	9.82	46.80	2.72	58.41	-52.3	24.4	6.3	-53.4	21.9	6.3
NEW	0.36	35.35	15.11	131.15	-204.2	53.5	-126.5	-211.1	-1.6	-126.5
2015	03	17	09	02	00	60	10
OTT	4.20	35.02	-13.63	113.03	-94.1	59.0	-127.2	-77.6	79.5	-127.2
ABK	10.81	24.26	7.89	72.34	-1.6	135.0	3.5	-20.1	133.5	3.5
FRD	3.99	41.95	-10.54	117.03	-57.4	42.6	-18.3	-48.7	52.3	-18.3
WNG	9.82	39.85	2.14	63.33	-50.3	41.1	-3.5	-51.8	39.2	-3.5
HRN	11.28	15.48	7.76	80.29	-22.2	243.1	109.6	-54.9	237.8	109.6
MEA	0.56	28.15	15.13	124.33	84.2	268.4	82.5	11.1	281.1	82.5
IQA	5.07	17.79	-29.04	102.12	-177.5	-28.7	411.4	-169.2	61.0	411.4
YKC	0.24	20.58	17.67	117.31	-290.7	30.6	169.7	-286.2	-59.4	169.7
FUR	9.84	46.80	2.72	58.30	-52.0	25.5	6.7	-53.2	23.0	6.7
NEW	0.38	35.35	15.11	131.08	-207.8	63.7	-136.1	-217.2	7.3	-136.1
2015	03	17	09	03	00	60	10
OTT	4.22	35.02	-13.63	112.87	-95.7	57.6	-129.8	-79.4	78.5	-129.8
ABK	10.83	24.26	7.89	72.29	9.2	136.8	-4.9	-9.7	136.7	-4.9
FRD	4.01	41.95	-10.54	116.84	-58.6	41.6	-18.5	-50.0	51.6	-18.5
WNG	9.83	39.85	2.14	63.23	-48.5	42.2	-2.4	-50.0	40.4	-2.4
HRN	11.30	15.48	7.76	80.26	-11.2	249.1	118.2	-44.8	245.3	118.2
MEA	0.58	28.15	15.13	124.27	114.5	193.3	91.5	60.0	216.5	91.5
IQA	5.09	17.79	-29.04	102.01	-171.3	1.5	433.4	-149.1	84.4	433.4
YKC	0.26	20.58	17.67	117.27	-283.4	-0.1	165.7	-269.9	-86.4	165.7
FUR	9.85	46.80	2.72	58.18	-49.5	27.2	6.9	-50.7	24.8	6.9
NEW	0.40	35.35	15.11	131.02	-213.8	73.3	-143.7	-225.5	15.0	-143.7
2015	03	17	09	04	00	60	10
OTT	4.24	35.02	-13.63	112.71	-103.5	57.5	-137.5	-87.1	80.2	-137.5
ABK	10.85	24.26	7.89	72.25	-4.0	139.0	-6.9	-23.1	137.1	-6.9
FRD	4.02	41.95	-10.54	116.66	-57.9	40.5	-19.2	-49.5	50.4	-19.2
WNG	9.85	39.85	2.14	63.13	-51.9	49.2	-1.3	-53.7	47.2	-1.3
HRN	11.31	15.48	7.76	80.23	-5.6	253.6	125.3	-39.9	250.5	125.3
MEA	0.59	28.15	15.13	124.21	48.4	178.3	116.3	0.1	184.8	116.3
IQA	5.11	17.79	-29.04	101.91	-142.9	49.0	461.9	-101.2	112.2	461.9
YKC	0.28	20.58	17.67	117.23	-247.3	-30.7	178.6	-226.2	-104.5	178.6
FUR	9.87	46.80	2.72	58.07	-53.3	29.0	6.0	-54.6	26.5	6.0
NEW	0.41	35.35	15.11	130.96	-233.7	82.8	-153.2	-247.2	18.9	-153.2
2015	03	17	09	05	00	60	10
OTT	4.25	35.02	-13.63	112.55	-113.5	55.5	-146.8	-97.3	80.6	-146.8
ABK	10.86	24.26	7.89	72.20	-19.9	169.9	-1.2	-43.1	165.5	-1.2
FRD	4.04	41.95	-10.54	116.48	-61.1	38.8	-19.5	-53.0	49.4	-19.5
WNG	9.87	39.85	2.14	63.03	-50.0	47.6	-0.8	-51.7	45.7	-0.8
HRN	11.33	15.48	7.76	80.20	5.2	258.7	134.6	-29.8	257.1	134.6
MEA	0.61	28.15	15.13	124.14	-72.8	111.4	175.3	-99.4	88.5	175.3
IQA	5.12	17.79	-29.04	101.81	-106.8	66.7	473.0	-61.1	110.1	473.0
YKC	0.29	20.58	17.67	117.18	-177.4	-23.6	173.0	-161.8	-76.5	173.0
FUR	9.89	46.80	2.72	57.96	-54.4	31.0	6.1	-55.8	28.4	6.1
NEW	0.43	35.35	15.11	130.89	-276.8	86.4	-171.5	-289.7	11.3	-171.5
2015	03	17	09	06	00	60	10
OTT	4.27	35.02	-13.63	112.38	-120.9	52.8	-153.2	-105.1	79.8	-153.2
ABK	10.88	24.26	7.89	72.16	-8.6	176.5	0.8	-32.8	173.7	0.8
FRD	4.06	41.95	-10.54	116.29	-64.5	37.5	-19.5	-56.6	48.6	-19.5
WNG	9.88	39.85	2.14	62.93	-48.3	44.4	-0.2	-50.0	42.5	-0.2
HRN	11.35	15.48	7.76	80.17	9.4	252.4	141.9	-24.9	251.3	141.9
MEA	0.63	28.15	15.13	124.08	-161.4	44.7	229.8	-167.4	0.9	229.8
IQA	5.14	17.79	-29.04	101.70	-57.4	105.9	471.3	1.2	120.5	471.3
YKC	0.31	20.58	17.67	117.14	-126.6	-17.8	176.3	-115.2	-55.5	176.3
FUR	9.90	46.80	2.72	57.85	-53.4	29.1	6.7	-54.7	26.6	6.7
NEW	0.45	35.35	15.11	130.83	-279.3	79.4	-183.2	-290.4	3.8	-183.2
2015	03	17	09	07	00	60	10
OTT	4.28	35.02	-13.63	112.22	-124.2	53.6	-157.8	-108.1	81.3	-157.8
ABK	10.90	24.26	7.89	72.12	-0.9	168.9	0.2	-24.1	167.2	0.2
FRD	4.07	41.95	-10.54	116.11	-66.9	38.1	-20.1	-58.8	49.7	-20.1
WNG	9.90	39.85	2.14	62.83	-50.9	41.6	0.6	-52.4	39.7	0.6
HRN	11.36	15.48	7.76	80.14	6.2	250.4	142.3	-27.7	248.9	142.3
MEA	0.64	28.15	15.13	124.02	-216.7	34.7	255.9	-218.2	-23.2	255.9
IQA	5.16	17.79	-29.04	101.60	-51.7	107.9	431.9	7.1	119.4	431.9
YKC	0.33	20.58	17.67	117.09	-77.4	-5.7	206.2	-72.0	-29.0	206.2
FUR	9.92	46.80	2.72	57.73	-54.8	26.7	6.7	-56.0	24.0	6.7
NEW	0.46	35.35	15.11	130.76	-300.0	86.8	-198.1	-312.2	5.6	-198.1
2015	03	17	09	08	00	60	10
OTT	4.30	35.02	-13.63	112.06	-129.6	51.4	-160.7	-113.9	80.5	-160.7
ABK	10.91	24.26	7.89	72.07	8.1	161.5	5.6	-14.2	161.1	5.6
FRD	4.09	41.95	-10.54	115.92	-67.7	37.5	-21.0	-59.7	49.3	-21.0
WNG	9.92	39.85	2.14	62.73	-48.5	41.5	0.9	-50.0	39.7	0.9
HRN	11.38	15.48	7.76	80.11	2.7	248.5	143.5	-31.0	246.6	143.5
MEA	0.66	28.15	15.13	123.95	-275.8	10.6	239.2	-269.0	-61.8	239.2
IQA	5.17	17.79	-29.04	101.50	-88.0	113.5	404.1	-21.9	141.9	404.1
YKC	0.34	20.58	17.67	117.05	-42.7	14.1	201.9	-44.9	0.4	201.9
FUR	9.94	46.80	2.72	57.62	-56.2	25.7	6.9	-57.4	23.0	6.9
NEW	0.48	35.35	15.11	130.70	-312.0	96.6	-205.8	-326.4	11.9	-205.8
2015	03	17	09	09	00	60	10
OTT	4.32	35.02	-13.63	111.89	-135.4	45.3	-163.5	-120.9	75.9	-163.5
ABK	10.93	24.26	7.89	72.03	-4.8	148.1	0.2	-25.2	146.0	0.2
FRD	4.11	41.95	-10.54	115.74	-71.4	34.5	-21.0	-63.9	46.9	-21.0
WNG	9.93	39.85	2.14	62.64	-47.5	37.0	1.3	-48.8	35.2	1.3
HRN	11.40	15.48	7.76	80.08	-10.1	240.1	142.8	-42.5	236.5	142.8
MEA	0.68	28.15	15.13	123.89	-314.9	-3.1	250.7	-303.1	-85.4	250.7
IQA	5.19	17.79	-29.04	101.39	-61.8	156.9	424.1	22.1	167.2	424.1
YKC	0.36	20.58	17.67	117.00	-38.6	13.3	144.7	-40.8	0.9	144.7
FUR	9.95	46.80	2.72	57.51	-56.2	24.3	7.4	-57.3	21.6	7.4
NEW	0.50	35.35	15.11	130.63	-329.4	102.5	-210.9	-344.7	13.0	-210.9
2015	03	17	09	10	00	60	10
OTT	4.33	35.02	-13.63	111.73	-139.1	42.6	-163.9	-125.2	74.2	-163.9
ABK	10.95	24.26	7.89	71.99	-11.1	139.6	-7.8	-30.2	136.8	-7.8
FRD	4.12	41.95	-10.54	115.55	-75.9	33.3	-21.1	-68.5	46.6	-21.1
WNG	9.95	39.85	2.14	62.54	-46.8	32.7	1.8	-48.0	31.0	1.8
HRN	11.41	15.48	7.76	80.05	-23.3	240.2	139.7	-55.6	234.9	139.7
MEA	0.69	28.15	15.13	123.82	-296.4	-8.2	295.5	-283.9	-85.4	295.5
IQA	5.20	17.79	-29.04	101.29	-62.3	169.4	410.6	27.7	178.3	410.6
YKC	0.38	20.58	17.67	116.96	-32.3	21.8	146.9	-37.4	10.9	146.9
FUR	9.97	46.80	2.72	57.41	-56.2	21.9	8.0	-57.2	19.2	8.0
NEW	0.51	35.35	15.11	130.56	-340.1	104.2	-214.1	-355.5	11.8	-214.1
2015	03	17	09	11	00	60	10
OTT	4.35	35.02	-13.63	111.57	-132.7	43.4	-161.0	-118.7	73.4	-161.0
ABK	10.96	24.26	7.89	71.95	-14.7	125.0	-12.4	-31.8	121.8	-12.4
FRD	4.14	41.95	-10.54	115.37	-75.3	34.4	-22.2	-67.7	47.6	-22.2
WNG	9.97	39.85	2.14	62.44	-48.7	34.6	2.2	-50.0	32.8	2.2
HRN	11.43	15.48	7.76	80.03	-37.6	243.3	134.4	-70.2	236.0	134.4
MEA	0.71	28.15	15.13	123.76	-233.9	-17.9	331.5	-221.1	-78.5	331.5
IQA	5.22	17.79	-29.04	101.19	-67.7	167.1	394.3	21.9	179.0	394.3
YKC	0.39	20.58	17.67	116.91	-55.7	39.3	151.3	-65.1	20.4	151.3
FUR	9.99	46.80	2.72	57.30	-57.2	21.8	8.3	-58.1	19.1	8.3
NEW	0.53	35.35	15.11	130.49	-339.5	95.0	-221.1	-352.5	3.2	-221.1
2015	03	17	09	12	00	60	10
OTT	4.37	35.02	-13.63	111.40	-129.9	38.6	-155.4	-117.2	68.1	-155.4
ABK	10.98	24.26	7.89	71.90	-6.7	126.6	-9.2	-24.1	124.5	-9.2
FRD	4.16	41.95	-10.54	115.18	-74.2	33.1	-23.1	-66.9	46.1	-23.1
WNG	9.98	39.85	2.14	62.35	-51.5	40.9	2.6	-53.0	38.9	2.6
HRN	11.45	15.48	7.76	80.00	-51.0	258.0	127.3	-85.5	248.8	127.3
MEA	0.73	28.15	15.13	123.69	-222.9	-25.3	358.9	-208.5	-82.7	358.9
IQA	5.24	17.79	-29.04	101.08	-66.5	151.5	391.9	15.3	164.7	391.9
YKC	0.41	20.58	17.67	116.86	-44.7	36.6	131.0	-53.7	21.2	131.0
FUR	10.00	46.80	2.72	57.19	-58.7	26.1	8.0	-59.9	23.3	8.0
NEW	0.54	35.35	15.11	130.42	-354.0	85.3	-228.0	-364.0	-10.0	-228.0
2015	03	17	09	13	00	60	10
OTT	4.38	35.02	-13.63	111.24	-136.1	36.6	-158.1	-123.7	67.6	-158.1
ABK	11.00	24.26	7.89	71.86	1.7	121.7	-5.3	-15.1	120.8	-5.3
FRD	4.17	41.95	-10.54	115.00	-74.1	31.9	-24.0	-67.0	44.9	-24.0
WNG	10.00	39.85	2.14	62.25	-52.2	40.0	2.7	-53.6	38.0	2.7
HRN	11.46	15.48	7.76	79.97	-53.9	265.6	124.0	-89.4	255.8	124.0
MEA	0.74	28.15	15.13	123.62	-238.8	-44.7	396.1	-218.8	-105.6	396.1
IQA	5.25	17.79	-29.04	100.98	-55.2	154.7	397.2	26.8	162.1	397.2
YKC	0.43	20.58	17.67	116.82	-67.9	15.6	73.2	-69.5	-5.8	73.2
FUR	10.02	46.80	2.72	57.08	-60.8	28.0	8.0	-62.1	25.1	8.0
NEW	0.56	35.35	15.11	130.35	-375.6	80.5	-240.3	-383.6	-20.3	-240.3
2015	03	17	09	14	00	60	10
OTT	4.40	35.02	-13.63	111.08	-138.9	36.5	-160.3	-126.4	68.1	-160.3
ABK	11.01	24.26	7.89	71.82	1.0	113.2	-5.1	-14.6	112.3	-5.1
FRD	4.19	41.95	-10.54	114.81	-76.3	31.9	-24.4	-69.2	45.3	-24.4
WNG	10.02	39.85	2.14	62.15	-47.8	35.3	2.7	-49.1	33.5	2.7
HRN	11.48	15.48	7.76	79.94	-59.8	252.4	117.3	-93.4	242.0	117.3
MEA	0.76	28.15	15.13	123.56	-244.2	-36.2	427.7	-226.3	-98.8	427.7
IQA	5.27	17.79	-29.04	100.87	-53.2	152.6	391.8	27.5	159.3	391.8
YKC	0.44	20.58	17.67	116.77	-50.6	-2.6	62.9	-47.4	-17.9	62.9
FUR	10.04	46.80	2.72	56.97	-59.6	26.1	8.6	-60.8	23.2	8.6
NEW	0.58	35.35	15.11	130.28	-382.8	67.0	-253.7	-387.0	-35.2	-253.7
2015	03	17	09	15	00	60	10
OTT	4.42	35.02	-13.63	110.91	-133.4	35.1	-158.3	-121.4	65.5	-158.3
ABK	11.03	24.26	7.89	71.78	0.4	98.4	-13.3	-13.1	97.5	-13.3
FRD	4.21	41.95	-10.54	114.63	-77.8	30.7	-24.5	-70.9	44.4	-24.5
WNG	10.03	39.85	2.14	62.06	-47.0	30.3	3.2	-48.1	28.6	3.2
HRN	11.50	15.48	7.76	79.92	-64.2	247.5	107.1	-97.2	236.5	107.1
MEA	0.78	28.15	15.13	123.49	-278.7	-56.9	422.1	-254.1	-127.8	422.1
IQA	5.29	17.79	-29.04	100.77	-44.1	154.3	378.5	36.3	156.3	378.5
YKC	0.46	20.58	17.67	116.72	-37.4	0.1	75.1	-35.6	-11.3	75.1
FUR	10.05	46.80	2.72	56.87	-58.7	24.2	9.3	-59.7	21.4	9.3
NEW	0.59	35.35	15.11	130.21	-387.2	60.1	-262.2	-389.5	-42.9	-262.2
2015	03	17	09	16	00	60	10
OTT	4.43	35.02	-13.63	110.75	-131.5	32.1	-156.2	-120.3	62.2	-156.2
ABK	11.05	24.26	7.89	71.74	20.0	74.8	-17.7	9.5	76.8	-17.7
FRD	4.22	41.95	-10.54	114.44	-78.6	29.7	-24.8	-71.9	43.6	-24.8
WNG	10.05	39.85	2.14	61.97	-46.9	28.4	3.5	-47.9	26.6	3.5
HRN	11.51	15.48	7.76	79.89	-62.4	250.5	99.5	-95.8	239.7	99.5
MEA	0.79	28.15	15.13	123.42	-323.9	-73.2	403.8	-293.5	-155.4	403.8
IQA	5.30	17.79	-29.04	100.66	-30.5	155.0	373.7	48.5	150.4	373.7
YKC	0.47	20.58	17.67	116.67	-26.8	-5.3	89.9	-23.9	-13.2	89.9
FUR	10.07	46.80	2.72	56.76	-58.4	22.3	9.6	-59.4	19.5	9.6
NEW	0.61	35.35	15.11	130.13	-385.9	67.7	-273.3	-390.2	-35.3	-273.3
2015	03	17	09	17	00	60	10
OTT	4.45	35.02	-13.63	110.58	-129.9	34.9	-159.0	-118.0	64.4	-159.0
ABK	11.06	24.26	7.89	71.70	37.3	74.5	-12.9	26.7	78.9	-12.9
FRD	4.24	41.95	-10.54	114.26	-77.4	31.3	-25.9	-70.4	44.9	-25.9
WNG	10.06	39.85	2.14	61.87	-49.9	34.0	3.9	-51.1	32.2	3.9
HRN	11.53	15.48	7.76	79.86	-55.1	248.4	96.9	-88.2	238.7	96.9
MEA	0.81	28.15	15.13	123.35	-329.6	-79.9	344.5	-297.2	-163.3	344.5
IQA	5.32	17.79	-29.04	100.56	-18.1	166.0	365.9	64.6	154.0	365.9
YKC	0.49	20.58	17.67	116.62	-14.8	-5.1	97.7	-12.5	-9.4	97.7
FUR	10.09	46.80	2.72	56.66	-60.3	23.0	9.4	-61.4	20.1	9.4
NEW	0.63	35.35	15.11	130.06	-378.7	73.7	-274.2	-384.8	-27.6	-274.2
2015	03	17	09	18	00	60	10
OTT	4.47	35.02	-13.63	110.42	-123.1	33.8	-154.8	-111.7	61.8	-154.8
ABK	11.08	24.26	7.89	71.66	33.4	80.9	-10.8	21.9	84.7	-10.8
FRD	4.26	41.95	-10.54	114.07	-76.8	31.0	-26.5	-69.8	44.5	-26.5
WNG	10.08	39.85	2.14	61.78	-49.2	30.5	3.8	-50.3	28.7	3.8
HRN	11.55	15.48	7.76	79.84	-57.6	245.5	86.0	-90.4	235.4	86.0
MEA	0.82	28.15	15.13	123.28	-355.9	-45.9	302.3	-331.6	-137.3	302.3
IQA	5.34	17.79	-29.04	100.45	-20.8	164.6	352.9	61.6	154.1	352.9
YKC	0.51	20.58	17.67	116.57	-13.5	-3.1	95.2	-12.0	-7.0	95.2
FUR	10.10	46.80	2.72	56.55	-61.1	23.7	9.5	-62.2	20.8	9.5
NEW	0.64	35.35	15.11	129.98	-365.5	91.0	-267.4	-376.6	-7.5	-267.4
2015	03	17	09	19	00	60	10
OTT	4.48	35.02	-13.63	110.25	-125.6	35.6	-155.8	-113.7	64.1	-155.8
ABK	11.10	24.26	7.89	71.62	44.1	62.8	-18.4	35.1	68.3	-18.4
FRD	4.27	41.95	-10.54	113.88	-78.3	30.9	-26.6	-71.3	44.7	-26.6
WNG	10.10	39.85	2.14	61.69	-50.5	27.1	3.9	-51.4	25.2	3.9
HRN	11.56	15.48	7.76	79.81	-57.2	248.8	80.4	-90.4	238.7	80.4
MEA	0.84	28.15	15.13	123.21	-311.3	5.9	318.7	-302.0	-75.7	318.7
IQA	5.35	17.79	-29.04	100.35	-28.9	169.8	350.2	57.1	162.5	350.2
YKC	0.52	20.58	17.67	116.52	-10.7	7.0	94.5	-12.3	3.4	94.5
FUR	10.12	46.80	2.72	56.45	-62.5	21.9	10.0	-63.5	18.9	10.0
NEW	0.66	35.35	15.11	129.91	-385.4	128.0	-269.1	-405.5	23.0	-269.1
2015	03	17	09	20	00	60	10
OTT	4.50	35.02	-13.63	110.08	-128.8	37.1	-158.7	-116.4	66.4	-158.7
ABK	11.11	24.26	7.89	71.58	61.1	59.4	-19.2	52.4	67.2	-19.2
FRD	4.29	41.95	-10.54	113.70	-77.8	31.0	-27.1	-70.8	44.7	-27.1
WNG	10.11	39.85	2.14	61.59	-49.6	29.8	3.8	-50.7	27.9	3.8
HRN	11.58	15.48	7.76	79.79	-64.4	250.1	73.1	-97.7	239.1	73.1
MEA	0.86	28.15	15.13	123.13	-274.6	-26.6	316.1	-258.1	-97.4	316.1
IQA	5.37	17.79	-29.04	100.24	-17.4	172.8	348.6	68.6	159.5	348.6
YKC	0.54	20.58	17.67	116.47	-28.0	13.4	97.6	-30.8	4.2	97.6
FUR	10.14	46.80	2.72	56.35	-61.9	22.5	10.1	-62.9	19.5	10.1
NEW	0.68	35.35	15.11	129.83	-396.7	137.1	-262.3	-418.7	28.9	-262.3
2015	03	17	09	21	00	60	10
OTT	4.52	35.02	-13.63	109.92	-132.3	41.0	-165.2	-119.0	71.0	-165.2
